시설번호,년도,쉼터명칭,도로명주소,지번상세주소,이용가능인원,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
1147000497,2024,늘푸른(신월7동구립)경로당,서울특별시 양천구 지양로10길 5,,44,20240515,20241015,126.8335,37.5231,185281.6948,547080.9546
1147000498,2024,신월약수(구립)경로당,서울특별시 양천구 지양로11길 16-16 ,,31,20240515,20241015,126.8308,37.5218,185042.7599,546937.0966
1147000499,2024,금실(구립)경로당,서울특별시 양천구 지양로 21,,27,20240515,20241015,126.8372,37.5184,185607.8658,546558.7406
1147000500,2024,한울(구립)경로당,서울특별시 양천구 지양로7길 27-5 ,,39,20240515,20241015,126.8322,37.5199,185166.1435,546725.9986
1147000501,2024,지양(구립)경로당,서울특별시 양천구 지양로17길 15,,25,20240515,20241015,126.828197,37.522635,184812.8156,547030.2327
1147000618,2024,구립양명경로당,서울특별시 양천구 중앙로36길 6,,50,20240515,20241015,126.8544,37.5193,187128.5662,546656.1371
1147000506,2024,신정1동주민센터,서울특별시 양천구 중앙로32길 1,,200,20240515,20241015,126.8543,37.5185,187119.5884,546567.3608
1147000511,2024,구립남부법마을경로당,서울특별시 양천구 은행정로6길 23,,54,20240515,20241015,126.8622,37.5218,187818.5141,546932.5673
1147000642,2024,신목동새마을금고,서울특별시 양천구 신목로 62-1 ,,20,20240611,20240930,126.873221,37.520551,188792.5371,546792.5295
1147000512,2024,신정2동주민센터,서울특별시 양천구 목동동로 154,,15,20240515,20241015,126.8707,37.5192,188569.5157,546642.9331
1147000513,2024,단산(구립)경로당,서울특별시 양천구 신목로 58-12 ,,38,20240515,20241015,126.874,37.5201,188861.3789,546742.426
1147000524,2024,신목종합사회복지관,서울특별시 양천구 신목로 5,,50,20240515,20241015,126.8762,37.5169,189055.3955,546387.0079
1147000617,2024,양천중앙도서관,서울특별시 양천구 신정로7길 81,,116,20240515,20241015,126.833615,37.513675,185290.0107,546034.9127
1147000525,2024,신정3동주민센터,서울특별시 양천구 중앙로 209,,300,20240515,20241015,126.8548,37.5151,187163.2078,546189.9352
1147000526,2024,꽃사슴(신정3동구립)경로당,서울특별시 양천구 중앙로29길 108-15 ,,20,20240515,20241015,126.8485,37.5216,186607.401,546912.232
1147000527,2024,다락골(구립)경로당,서울특별시 양천구 신정로 273-5 ,,50,20240515,20241015,126.848091,37.513794,186569.8376,546045.8999
1147000612,2024,개울건강도서관,서울특별시 양천구 중앙로52길 56,,10,20240515,20241015,126.856637,37.525991,187327.4726,547398.4955
1147000553,2024,신정4동주민센터,서울특별시 양천구 오목로34길 5,,40,20240515,20241015,126.8558,37.5245,187253.2147,547233.0817
1147000554,2024,양목(신정4동구립)경로당,서울특별시 양천구 오목로46길 9,,60,20240515,20241015,126.8619,37.5249,187792.4992,547276.6676
1147000555,2024,양정(신정4동구립)경로당,서울특별시 양천구 은행정로7길 42,,60,20240515,20241015,126.8548,37.522,187164.3898,546955.7488
1147000556,2024,양동(구립)경로당,서울특별시 양천구 신정중앙로2길 10-13 ,,70,20240515,20241015,126.8508,37.5269,186811.6541,547500.1413
1147000557,2024,청솔(구립)경로당,서울특별시 양천구 중앙로52길 73,,40,20240515,20241015,126.8586,37.5264,187501.0422,547443.5824
1147000558,2024,서부(구립)경로당,서울특별시 양천구 신정중앙로17길 15,,60,20240515,20241015,126.8599,37.5283,187616.269,547654.287
1147000560,2024,신정종합사회복지관,서울특별시 양천구 신정중앙로 36,,81,20240515,20241015,126.8556,37.5273,187236.0124,547543.8742
1147000619,2024,양천구민체육센터,서울특별시 양천구 목동동로 87,,100,20240515,20241015,126.864751,37.516417,188043.1984,546334.8055
1147000615,2024,영어특성화도서관,서울특별시 양천구 목동동로 81,,30,20240515,20241015,126.86377,37.515989,187956.3502,546287.4614
1147000563,2024,신정6동주민센터,서울특별시 양천구 목동서로 353,,50,20240515,20241015,126.8644,37.517,188012.2257,546399.5448
1147000570,2024,양천해누리복지관(구 양천장애인종합복지관),서울특별시 양천구 목동동로 159,,20,20240515,20241015,126.87,37.5199,188507.741,546720.7096
1147000609,2024,갈산도서관,서울특별시 양천구 목동남로4길 48-6 ,,28,20240515,20241015,126.867385,37.508898,188274.8574,545499.9268
1147000572,2024,양천어르신종합복지관,서울특별시 양천구 목동로3길 106,,18,20240515,20241015,126.8586,37.5104,187498.3732,545667.7829
1147000573,2024,신정7동주민센터,서울특별시 양천구 목동동로 37,,30,20240515,20241015,126.8597,37.5144,187596.2898,546111.5867
1147000574,2024,갈산(구립)경로당,서울특별시 양천구 목동남로 90,,26,20240515,20241015,126.8685,37.511,188373.7574,545733.106
1147000575,2024,오금(구립)경로당,서울특별시 양천구 목동남로2길 50-5 ,,59,20240515,20241015,126.8638,37.5063,187957.4635,545212.0569
1147000580,2024,목동2차우성(아)1단지 경로,서울특별시 양천구 목동남로4길 6-46 ,,59,20240515,20241015,126.8652,37.5064,188081.2647,545222.9774
1150000229,2024,염창강변어르신사랑방,서울특별시 강서구 양천로77길 58-25 ,,23,20240520,20240930,126.875903,37.551523,189034.2273,550229.7269
11500002,2024,염창어르신사랑방,서울특별시 강서구 양천로73길 36,,15,20240520,20240930,126.873685,37.551761,188838.208,550256.4143
11500004,2024,증미 어르신사랑방,서울특별시 강서구 양천로 603-7 ,,19,20240520,20240930,126.865701,37.555701,188133.4108,550694.7519
11500005,2024,염창동주민센터,서울특별시 강서구 양천로67가길 63,,300,20240520,20240930,126.870911,37.553746,188593.4231,550477.1363
11500179,2024,등서 어르신사랑방,서울특별시 강서구 화곡로68길 8,,17,20240520,20240930,126.854568,37.559189,187150.2649,551083.3093
11500018,2024,등촌어르신사랑방,서울특별시 강서구 화곡로66길 186-12 ,,28,20240520,20240930,126.862412,37.553774,187842.4381,550481.2093
11500019,2024,등촌1동 주민센터,서울특별시 강서구 공항대로53가길 55,,52,20240520,20240930,126.858908,37.555831,187533.1868,550710.0708
1150000197,2024,두보(하이츠)빌라,서울특별시 강서구 등촌로39가길 42,,21,20240520,20240930,126.857968,37.545739,187448.4452,549590.0486
11500180,2024,능안 어르신사랑방,서울특별시 강서구 등촌로39마길 3,,12,20240520,20240930,126.860094,37.546504,187636.3964,549674.6506
11500026,2024,등촌2동 주민센터,서울특별시 강서구 등촌로 143,,50,20240520,20240930,126.862505,37.542658,187848.8781,549247.5209
1150000234,2024,등촌11단지(아)어르신사랑방,서울특별시 강서구 공항대로43길 39,,33,20240520,20240930,126.849078,37.559206,186665.1952,551085.9608
11500028,2024,시립강서어르신종합복지관,서울특별시 강서구 화곡로61길 85,,553,20240520,20240930,126.8475,37.5581,186525.5708,550963.4328
11500029,2024,등촌4단지(아)경로당,서울특별시 강서구 공항대로39길 59,,37,20240520,20240930,126.84314,37.561544,186140.99,551346.2771
11500030,2024,등촌7복지관 어르신사랑방,서울특별시 강서구 공항대로43길 104,,15,20240520,20240930,126.8507,37.5602,186808.6833,551196.0542
11500031,2024,등촌9종합사회복지관푸른경로당,서울특별시 강서구 화곡로63가길 92,,28,20240520,20240930,126.850089,37.562047,186754.9903,551401.0912
11500032,2024,등촌주공1단지어르신사랑방,서울특별시 강서구 강서로68길 36,,42,20240520,20240930,126.842369,37.565061,186073.5159,551736.8147
11500033,2024,등촌3동주민센터,서울특별시 강서구 화곡로63길 96,,32,20240520,20240930,126.847922,37.558869,186562.9602,551048.7446
11500035,2024,등촌1종합사회복지관,서울특별시 강서구 강서로68길 36,,75,20240520,20240930,126.8424,37.564,186076.0483,551619.0071
11500037,2024,등촌7종합사회복지관,서울특별시 강서구 공항대로43길 104,,94,20240520,20240930,126.8507,37.5602,186808.6833,551196.0542
11500041,2024,등촌4종합사회복지관,서울특별시 강서구 공항대로39길 59,,94,20240520,20240930,126.8438,37.5608,186199.148,551263.638
11500043,2024,등촌6단지(아)어르신사랑방,서울특별시 강서구 화곡로63가길 18,,19,20240520,20240930,126.848181,37.559983,186586.0441,551172.2931
11500044,2024,등촌9종합사회복지관,서울특별시 강서구 화곡로63가길 92,,94,20240520,20240930,126.849803,37.561834,186729.6927,551377.5465
11500045,2024,곰달래어르신사랑방,서울특별시 강서구 월정로20길 38,,18,20240520,20240930,126.840723,37.529633,185921.397,547804.9313
11500046,2024,공원어르신사랑방,서울특별시 강서구 가로공원로77길 30,,49,20240520,20240930,126.838521,37.538024,185728.3777,548736.6061
11500047,2024,구립예촌 어르신사랑방,서울특별시 강서구 곰달래로 83-1 ,,75,20240520,20240930,126.842165,37.530403,186049.0261,547890.1658
11500049,2024,화곡1동 주민센터,서울특별시 강서구 곰달래로 79,,50,20240520,20240930,126.84157,37.530429,185996.4037,547893.14
11500052,2024,골안말 어르신사랑방,서울특별시 강서구 곰달래로45길 17,,28,20240520,20240930,126.856048,37.533312,187276.6339,548211.0604
11500053,2024,하마터 어르신사랑방,서울특별시 강서구 곰달래로36길 22,,30,20240520,20240930,126.853763,37.530088,187074.1416,547853.5697
11500054,2024,화곡2동주민센터,서울특별시 강서구 곰달래로37길 13,,267,20240520,20240930,126.854548,37.531852,187143.8039,548049.189
11170086,2024,한일 경로당,서울특별시 용산구 이태원로54길 68-4 ,,40,20240520,20240930,127.000862,37.535419,200076.1867,548435.2188
11170088,2024,한남시범아파트 경로당,서울특별시 용산구 독서당로34길 22,,30,20240520,20240930,127.012347,37.539158,201091.2186,548850.24
11170090,2024,한남동주민센터,서울특별시 용산구 대사관로5길 1,,50,20240520,20240930,127.000457,37.534538,200040.4272,548337.3496
11170091,2024,매봉 경로당,서울특별시 용산구 한남대로40길 32,,40,20240520,20240930,127.003731,37.543278,200329.7072,549307.3892
11170092,2024,시립용산노인종합복지관,서울특별시 용산구 독서당로11길 16,,22,20240520,20240930,127.006458,37.531341,200570.8039,547982.5971
11170094,2024,서빙고할머니 경로당,서울특별시 용산구 녹사평대로14길 8,,20,20240520,20240930,126.993803,37.523381,199452.1542,547099.1346
11170095,2024,신동아아파트 경로당(서빙고),서울특별시 용산구 이촌로 347,,20,20240520,20240930,126.98739,37.518092,198885.2242,546512.212
11170096,2024,서빙고할아버지 경로당,서울특별시 용산구 서빙고로59길 3-20 ,,30,20240520,20240930,126.992307,37.520537,199319.9471,546783.4849
11170097,2024,서빙고동주민센터,서울특별시 용산구 서빙고로 279,,50,20240520,20240930,126.994595,37.520472,199522.191,546776.2234
11170098,2024,동빙고 경로당,서울특별시 용산구 서빙고로75가길 23,,80,20240520,20240930,126.996356,37.522893,199677.8584,547044.9609
1117000138,2024,새로나 경로당,서울특별시 용산구 보광로32길 1,,20,20240520,20240930,126.998072,37.529323,199829.5824,547758.6395
11170101,2024,보광제3 경로당,서울특별시 용산구 보광로32길 1,,30,20240520,20240930,126.998064,37.529314,199828.8399,547757.6073
11170102,2024,보광제1 경로당,서울특별시 용산구 보광로7길 9,,25,20240520,20240930,126.998668,37.525608,199882.2575,547346.231
11170106,2024,보광동주민센터(북카페),서울특별시 용산구 장문로 95,,30,20240520,20240930,127.000087,37.526268,200007.6638,547419.5375
11170107,2024,우사단 경로당,서울특별시 용산구 우사단로4길 30,,53,20240520,20240930,126.998392,37.531379,199857.8449,547986.7629
11170108,2024,우리들 경로당,서울특별시 용산구 보광로12가길 8,,28,20240520,20240930,127.001125,37.527093,200099.4604,547511.125
11170109,2024,보광종점 경로당,서울특별시 용산구 장문로 95,,32,20240520,20240930,127.000082,37.526247,200007.2483,547417.2289
11200002,2024,무학경로당,서울특별시 성동구 왕십리로31길 29,,24,20240520,20240930,127.027357,37.561712,202417.0627,551353.7431
11200007,2024,안정경로당,서울특별시 성동구 무학봉12길 3-11 ,,10,20240520,20240930,127.029587,37.560401,202614.1348,551208.2418
11200008,2024,왕십리제일경로당,서울특별시 성동구 왕십리로31가길 12,,26,20240520,20240930,127.028604,37.563942,202527.1631,551601.2353
11200009,2024,일심할머니경로당,서울특별시 성동구 무학봉25길 9-9 ,,11,20240520,20240930,127.031239,37.562575,202759.998,551449.5996
11200010,2024,왕십리제2경로당,서울특별시 성동구 무학봉길 40,,11,20240520,20240930,127.027244,37.560275,202407.125,551194.2391
11200014,2024,일심경로당,서울특별시 성동구 무학봉15라길 4,,10,20240520,20240930,127.030426,37.562671,202688.1824,551460.242
11200016,2024,왕십리제2동주민센터,서울특별시 성동구 무학봉15길 6,,25,20240520,20240930,127.030977,37.561759,202736.9239,551359.0367
11200068,2024,무학봉 경로당(행당1동관리),서울특별시 성동구 무학봉18길 4-2 ,,15,20240520,20240930,127.031761,37.561184,202806.1874,551295.2415
1120000246,2024,청계도서관,서울특별시 성동구 마장로 141,,30,20240520,20240930,127.025548,37.567877,202257.0026,552037.9297
1120000245,2024,왕십리도선동노인복지관,서울특별시 성동구 마장로 141,,9,20240520,20240930,127.025434,37.567814,202246.9949,552030.9458
11200020,2024,왕십리도선동주민센터,서울특별시 성동구 마장로 141,,10,20240520,20240930,127.025458,37.567853,202249.0964,552035.2305
11200031,2024,도선경로당,서울특별시 성동구 무학로6길 9,,21,20240520,20240930,127.031106,37.565518,202748.1568,551776.2452
1120000312,2024,1인가구지원센터,서울특별시 성동구 마장로39길 31,,30,20240520,20240930,127.042972,37.568107,203796.3732,552064.0626
11200033,2024,마장동주민센터,서울특별시 성동구 마장로42길 11,,12,20240520,20240930,127.045289,37.566324,204001.1553,551866.2555
11200034,2024,성동종합사회복지관,서울특별시 성동구 청계천로 506,,15,20240520,20240930,127.033643,37.570364,202972.1035,552314.2384
11200035,2024,시립성동노인종합복지관,서울특별시 성동구 마조로 77,,70,20240520,20240930,127.041319,37.564791,203650.4918,551695.9266
11200043,2024,왕좌경로당,서울특별시 성동구 청계천로10나길 40-5 ,,12,20240520,20240930,127.035228,37.570013,203112.1408,552275.244
11200044,2024,서마경로당,서울특별시 성동구 청계천로10나길 58,,10,20240520,20240930,127.036248,37.570144,203202.2272,552289.8622
11200054,2024,마장 제6경로당,서울특별시 성동구 살곶이2가길 114,,11,20240520,20240930,127.044416,37.563802,203924.1605,551586.2618
11200055,2024,마장 제4경로당,서울특별시 성동구 고산자로 328,,14,20240520,20240930,127.037432,37.568669,203306.9078,552126.1954
11200056,2024,마장 제3경로당,서울특별시 성동구 무학로14가길 8-1 ,,20,20240520,20240930,127.034016,37.567625,203005.1652,552010.2421
11200057,2024,마장 제2경로당,서울특별시 성동구 마조로16길 31,,26,20240520,20240930,127.04412,37.565822,203897.9124,551810.4458
11200058,2024,사근동주민센터,서울특별시 성동구 사근동길 37,,12,20240520,20240930,127.045311,37.561498,204003.3571,551330.6049
11200059,2024,사근동노인복지관,서울특별시 성동구 사근동길 37,,8,20240520,20240930,127.045311,37.561498,204003.3571,551330.6049
11200060,2024,사근 제1경로당,서울특별시 성동구 사근동12길 1,,47,20240520,20240930,127.048409,37.560998,204277.1029,551275.2695
11200062,2024,사근 제3경로당,서울특별시 성동구 마조로9길 2,,16,20240520,20240930,127.041115,37.561275,203632.6393,551305.6841
11200064,2024,사근 제2경로당,서울특별시 성동구 사근동11길 48,,19,20240520,20240930,127.047065,37.564386,204158.1676,551651.2595
11200065,2024,사근 제4경로당,서울특별시 성동구 사근동길 72,,21,20240520,20240930,127.048934,37.561079,204323.5015,551284.2502
11215011,2024,군자동주민센터,서울특별시 광진구 면목로 13,,50,20240520,20240930,127.075465,37.555586,206668.0857,550676.1547
11215012,2024,광진노인종합복지관,서울특별시 광진구 군자로 88,,500,20240520,20240930,127.071497,37.551075,206317.8457,550175.2134
11215013,2024,중곡1동경로당,서울특별시 광진구 긴고랑로5길 10,,30,20240520,20240930,127.07914,37.564556,206991.9965,551671.9969
11215014,2024,중곡1동제2경로당,서울특별시 광진구 긴고랑로8길 51,,35,20240520,20240930,127.077969,37.561173,206888.798,551296.4039
11215015,2024,중곡1동주민센터,서울특별시 광진구 긴고랑로12길 49,,40,20240520,20240930,127.080038,37.560566,207071.6759,551229.2099
11215002,2024,중곡종합건강센터,서울특별시 광진구 긴고랑로 110,,12,20240520,20240930,127.087156,37.559392,207700.6828,551099.4802
11215016,2024,한마음경로당,서울특별시 광진구 긴고랑로22길 39-4 ,,65,20240520,20240930,127.083744,37.559217,207399.2493,551079.7721
11215017,2024,장수경로당,서울특별시 광진구 긴고랑로31길 44,,65,20240520,20240930,127.086883,37.56171,207676.3417,551356.7175
11215018,2024,중곡2동주민센터,서울특별시 광진구 능동로 346,,42,20240520,20240930,127.081406,37.560252,207192.6097,551194.4967
11215019,2024,중곡종합사회복지관,서울특별시 광진구 용마산로3길 62,,93,20240520,20240930,127.084817,37.556657,207494.3112,550795.7274
1121500125,2024,중곡문화체육센터,서울특별시 광진구 능동로 433,,24,20240520,20240930,127.084719,37.567788,207484.5738,552031.0743
11215020,2024,용마경로당,서울특별시 광진구 용마산로31길 38-8 ,,36,20240520,20240930,127.084061,37.569262,207426.252,552194.6411
11215021,2024,중곡3동경로당,서울특별시 광진구 동일로80길 20,,45,20240520,20240930,127.080895,37.570052,207146.4891,552282.1097
11215022,2024,중곡3동주민센터,서울특별시 광진구 용마산로 117,,60,20240520,20240930,127.086549,37.564018,207646.596,551612.8289
11215024,2024,중곡4동경로당,서울특별시 광진구 긴고랑로39길 57,,19,20240520,20240930,127.093102,37.559388,208226.0621,551099.5289
11215025,2024,용곡경로당,서울특별시 광진구 용마산로28길 31,,65,20240520,20240930,127.087908,37.567656,207766.2859,552016.738
11215026,2024,대원경로당,서울특별시 광진구 긴고랑로36길 57-27 ,,68,20240520,20240930,127.091653,37.557602,208098.2284,550901.1782
11215028,2024,중곡4동주민센터,서울특별시 광진구 긴고랑로 131,,60,20240520,20240930,127.089451,37.559084,207903.491,551065.442
11215029,2024,능동경로당,서울특별시 광진구 천호대로112길 70,,47,20240520,20240930,127.080189,37.553168,207085.7356,550408.0978
11215030,2024,능동주민센터,서울특별시 광진구 천호대로112길 55,,50,20240520,20240930,127.080446,37.553796,207108.3674,550477.8621
11215031,2024,광장제1경로당,서울특별시 광진구 아차산로73길 15,,65,20240520,20240930,127.104005,37.545883,209191.0593,549601.6451
11215032,2024,광장제2경로당,서울특별시 광진구 아차산로78길 67,,65,20240520,20240930,127.110602,37.551709,209773.2844,550248.9266
11215033,2024,광장동주민센터,서울특별시 광진구 광장로 52,,60,20240520,20240930,127.102933,37.546911,209096.218,549715.6809
11215034,2024,광진구노인회관,서울특별시 광진구 광장로 62,,42,20240520,20240930,127.104024,37.547154,209192.5823,549742.7126
11215035,2024,광장종합사회복지관,서울특별시 광진구 아차산로66길 8,,121,20240520,20240930,127.097127,37.541028,208583.7978,549062.1487
11215036,2024,광진구민체육센터,서울특별시 광진구 구천면로 14,,124,20240520,20240930,127.106685,37.546085,209427.8956,549624.3411
11215037,2024,광진정보도서관,서울특별시 광진구 아차산로78길 90,,62,20240520,20240930,127.110611,37.55097,209774.1585,550166.9295
11215039,2024,자양1동경로당,서울특별시 광진구 아차산로40길 46,,11,20240520,20240930,127.077844,37.535668,206880.0711,548465.6908
11215040,2024,중앙경로당,서울특별시 광진구 뚝섬로57가길 48-3 ,,39,20240520,20240930,127.081189,37.532386,207176.0987,548101.657
11215041,2024,자마장경로당,서울특별시 광진구 자양로13길 37,,65,20240520,20240930,127.08218,37.534459,207263.4276,548331.7661
11215042,2024,청아경로당,서울특별시 광진구 아차산로 317,,33,20240520,20240930,127.078297,37.538042,206919.9513,548729.1535
11215043,2024,자양1동주민센터,서울특별시 광진구 자양로13길 37,,15,20240520,20240930,127.082384,37.534445,207281.4948,548330.2725
1121500127,2024,구립자양노인복지관,서울특별시 광진구 뚝섬로56길 20,,20,20240520,20240930,127.082476,37.530542,207289.9796,547897.1058
1121500124,2024,자양한강도서관,서울특별시 광진구 뚝섬로52길 58,,30,20240520,20240930,127.077494,37.529182,206849.8096,547745.777
11215046,2024,자양 구립제1경로당,서울특별시 광진구 뚝섬로56길 28,,22,20240520,20240930,127.082446,37.530283,207287.3796,547868.3466
11215047,2024,유수지경로당,서울특별시 광진구 뚝섬로48길 46,,37,20240520,20240930,127.076817,37.529996,206789.8686,547836.0608
11215048,2024,자양 구립제2경로당,서울특별시 광진구 뚝섬로62길 17,,39,20240520,20240930,127.088155,37.532535,207791.7624,548118.7484
11215052,2024,자양2동주민센터,서울특별시 광진구 자양로3가길 26,,12,20240520,20240930,127.084456,37.528785,207465.1923,547702.2447
1121500115,2024,마실경로당,서울특별시 광진구 자양번영로7길 16-9 ,,24,20240520,20240930,127.075469,37.536258,206670.161,548531.0136
11215057,2024,신양경로당,서울특별시 광진구 뚝섬로 543,,65,20240520,20240930,127.070567,37.534821,206237.02,548371.1545
11215058,2024,자양제3동경로당,서울특별시 광진구 자양번영로3길 16,,21,20240520,20240930,127.0743,37.531899,206567.2416,548047.1248
11215069,2024,자양3동주민센터,서울특별시 광진구 뚝섬로 568,,58,20240520,20240930,127.072887,37.533833,206442.1391,548261.6106
11215070,2024,자양종합사회복지관,서울특별시 광진구 자양번영로 35,,46,20240520,20240930,127.075196,37.532894,206646.3223,548157.5983
1121500114,2024,자양4동 제1경로당,서울특별시 광진구 동일로12길 24,,17,20240520,20240930,127.063553,37.539621,205616.7407,548903.4426
11200075,2024,행당1동주민센터,서울특별시 성동구 고산자로10길 18,,7,20240520,20240930,127.036117,37.558516,203191.168,550999.253
11200076,2024,성동구청(책마루),서울특별시 성동구 고산자로 270,,50,20240520,20240930,127.036734,37.563319,203245.4755,551532.3837
11200078,2024,성동구립도서관,서울특별시 성동구 고산자로10길 9,,30,20240520,20240930,127.034928,37.55917,203086.0852,551071.8328
1120000306,2024,행현경로당,서울특별시 성동구 행당로11길 20,,22,20240520,20240930,127.030374,37.559405,202683.6876,551097.7864
11200084,2024,행당2동주민센터,서울특별시 성동구 행당로9길 9,,7,20240520,20240930,127.02936,37.558238,202594.1534,550968.2458
11200087,2024,행당제2경로당,서울특별시 성동구 행당로11길 14-9 ,,13,20240520,20240930,127.030945,37.559211,202734.1633,551076.2489
11200097,2024,광희경로당,서울특별시 성동구 독서당로62길 22-15 ,,12,20240520,20240930,127.033046,37.549975,202920.1587,550051.2596
11200098,2024,응봉경로당,서울특별시 성동구 독서당로59길 39,,24,20240520,20240930,127.031576,37.552507,202790.1656,550332.2477
11200105,2024,상봉경로당,서울특별시 성동구 독서당로59다길 32,,45,20240520,20240930,127.030297,37.552778,202677.139,550362.255
11200106,2024,응봉동주민센터,서울특별시 성동구 독서당로 424,,5,20240520,20240930,127.033421,37.553156,202953.1706,550404.2576
11200113,2024,금호도서관,서울특별시 성동구 난계로 20,,12,20240520,20240930,127.024859,37.554102,202196.5989,550509.0733
11200114,2024,금호1가동주민센터,서울특별시 성동구 행당로 15,,10,20240520,20240930,127.021754,37.554771,201922.2012,550583.2341
11200120,2024,금난경로당,서울특별시 성동구 독서당로51길 10,,15,20240520,20240930,127.026439,37.548852,202336.3564,549926.391
11200121,2024,금일경로당,서울특별시 성동구 금호로 172-1 ,,20,20240520,20240930,127.02232,37.557032,201972.1538,550834.2342
1120000290,2024,신금호경로당,서울특별시 성동구 무수막10길 4,,21,20240520,20240930,127.0219,37.55161,201935.219,550232.3817
11200124,2024,금호2-3가동주민센터,서울특별시 성동구 무수막18길 1,,7,20240520,20240930,127.020916,37.553185,201848.194,550407.2346
11200127,2024,금남경로당,서울특별시 성동구 금호산길 5-15 ,,29,20240520,20240930,127.018968,37.549266,201676.1512,549972.2361
11200134,2024,금호3가경로당,서울특별시 성동구 금호산2길 16,,26,20240520,20240930,127.021378,37.548752,201889.1294,549915.2451
11200138,2024,금호독서당(책마루),서울특별시 성동구 금호로 30,,50,20240520,20240930,127.025146,37.545616,202222.1929,549567.2471
11200145,2024,금강경로당,서울특별시 성동구 독서당로47가길 16-19 ,,35,20240520,20240930,127.019092,37.547645,201687.1453,549792.238
11200148,2024,정우회경로당,서울특별시 성동구 금호로3길 18-60 ,,21,20240520,20240930,127.024886,37.547815,202199.1517,549811.2479
11200149,2024,금호4가동주민센터,서울특별시 성동구 독서당로46길 26,,11,20240520,20240930,127.022351,37.547148,201975.1538,549737.2404
1120000250,2024,숲속도서관,서울특별시 성동구 매봉길 49-29 ,,5,20240520,20240930,127.010949,37.545827,200967.5694,549590.347
11200160,2024,옥수실버문화센터경로당,서울특별시 성동구 한림말길 49,,42,20240520,20240930,127.016575,37.54152,201464.8398,549112.4506
11200165,2024,옥수종합사회복지관,서울특별시 성동구 한림말길 16-5 ,,10,20240520,20240930,127.012731,37.540443,201125.1369,548992.8638
11200166,2024,옥수동주민센터,서울특별시 성동구 독서당로 203,,8,20240520,20240930,127.013519,37.543633,201194.71,549346.9358
1120000309,2024,중앙경로당,서울특별시 성동구 둘레9가길 23,,16,20240520,20240930,127.049882,37.53734,204408.5966,548649.5507
11200177,2024,성수아트홀(책마루),서울특별시 성동구 뚝섬로1길 43,,40,20240520,20240930,127.046951,37.545403,204149.1481,549544.2789
11200179,2024,성수종합사회복지관,서울특별시 성동구 뚝섬로1길 43,,15,20240520,20240930,127.046951,37.545403,204149.1481,549544.2789
11200180,2024,성수1가1동주민센터,서울특별시 성동구 뚝섬로3길 18,,12,20240520,20240930,127.049631,37.541978,204386.1854,549164.2782
11200187,2024,새촌할머니경로당,서울특별시 성동구 성수일로3길 5-16 ,,9,20240520,20240930,127.047933,37.541834,204236.1312,549148.2847
11200188,2024,구립새촌경로당,서울특별시 성동구 성수일로3길 3-10 ,,19,20240520,20240930,127.048205,37.54187,204260.1674,549152.2814
11200190,2024,서울숲실버문화센터경로당,서울특별시 성동구 뚝섬로1길 2,,15,20240520,20240930,127.045998,37.541448,204065.1444,549105.2803
11200191,2024,성수1가1동 경로당,서울특별시 성동구 성덕정9길 8-1 ,,30,20240520,20240930,127.049957,37.538743,204415.1867,548805.2812
1120000251,2024,성수도서관,서울특별시 성동구 뚝섬로1길 43,,10,20240520,20240930,127.046962,37.545396,204150.1382,549543.5469
1120000249,2024,성수1가2동노인복지관,서울특별시 성동구 왕십리로5길 3,,15,20240520,20240930,127.044327,37.546234,203917.1991,549636.4861
11200193,2024,성수1가2동주민센터,서울특별시 성동구 왕십리로5길 3,,11,20240520,20240930,127.044372,37.546251,203921.1926,549638.2749
11200198,2024,서울숲 경로당,서울특별시 성동구 왕십리로 101,,45,20240520,20240930,127.044313,37.546668,203915.9834,549684.5877
11200199,2024,상원 경로당,서울특별시 성동구 왕십리로16길 6,,30,20240520,20240930,127.045019,37.550061,203978.166,550061.266
11200200,2024,성원 경로당,서울특별시 성동구 상원10길 21,,25,20240520,20240930,127.050043,37.550186,204422.1114,550075.2752
11200210,2024,성수2가1동주민센터,서울특별시 성동구 뚝섬로 385-19 ,,11,20240520,20240930,127.054065,37.539507,204778.2019,548890.2878
11200211,2024,뚝섬실버문화센터경로당,서울특별시 성동구 성수이로 2,,43,20240520,20240930,127.053643,37.535372,204741.1679,548431.2876
11200218,2024,성실경로당,서울특별시 성동구 광나루로 240-17 ,,15,20240520,20240930,127.056247,37.548852,204970.4064,549927.5382
11200220,2024,성삼 경로당,서울특별시 성동구 광나루로2길 35,,32,20240520,20240930,127.055225,37.548188,204880.1555,549853.822
11200221,2024,경동할머니경로당,서울특별시 성동구 연무장1길 18,,7,20240520,20240930,127.0511,37.5443,204515.8695,549422.0948
11200223,2024,성수2가3동주민센터,서울특별시 성동구 광나루로2길 35,,12,20240520,20240930,127.055112,37.548228,204870.1672,549858.2889
1120000311,2024,송정노인복지관,서울특별시 성동구 송정18가길 9,,50,20240520,20240930,127.068461,37.553283,206049.4081,550420.1197
1120000310,2024,송정동늘푸른작은도서관,서울특별시 성동구 송정18가길 9,,30,20240520,20240930,127.068239,37.553211,206029.7444,550412.081
1120000303,2024,송현경로당,서울특별시 성동구 송정12길 19-1 ,,30,20240520,20240930,127.067187,37.549256,205937.1448,549973.0231
