순번,쉼터명칭,도로명주소,지번주소,시설유형,이용가능인원,운영시작일,개방시간,종료시간,경도,위도,연도,X좌표,Y좌표,자치구
279,봉화경로당,서울특별시 중랑구 봉화산로3길 40-5,서울특별시 중랑구 중화동 309-36,노인시설,35,2023-11-15,09:00:00,18:00:00,127.0760238,37.6035243,2024,206713.1469,555996.7974,중랑구
280,학구경로당,서울특별시 중랑구 동일로123길 69-5,서울특별시 중랑구 중화동 316-70,노인시설,56,2023-11-15,09:00:00,18:00:00,127.0761238,37.5983096,2024,206722.4464,555418.0304,중랑구
281,백학경로당,서울특별시 중랑구 중랑천로20길 6-14,서울특별시 중랑구 중화동 323-14,노인시설,51,2023-11-15,09:00:00,18:00:00,127.0730665,37.5956328,2024,206452.6892,555120.7209,중랑구
282,묵1동주민센터,서울특별시 중랑구 공릉로2가길 5,서울특별시 중랑구 묵동 174-3,주민센터,10,2023-11-15,09:00:00,21:00:00,127.0784926,37.612402,2024,206930.3262,556982.3047,중랑구
283,화랑마을경로당,서울특별시 중랑구 동일로148가길 21,서울특별시 중랑구 묵동 181-17,노인시설,16,2023-11-15,09:00:00,18:00:00,127.0801127,37.6083564,2024,207073.7524,556533.4078,중랑구
284,묵1동구립경로당,서울특별시 중랑구 공릉로2라길 26,서울특별시 중랑구 묵동 121-310,노인시설,33,2023-11-15,09:00:00,18:00:00,127.0817148,37.6132954,2024,207214.7368,557081.7052,중랑구
285,묵2동주민센터,서울특별시 중랑구 중랑역로 181,서울특별시 중랑구 묵동 243-1,주민센터,10,2023-11-15,09:00:00,21:00:00,127.0760036,37.6096058,2024,206710.8168,556671.776,중랑구
286,구립학수경로당,서울특별시 중랑구 중랑천로 252-1,서울특별시 중랑구 묵동 247-101,노인시설,66,2023-11-15,09:00:00,18:00:00,127.0734991,37.6072493,2024,206489.8841,556410.0541,중랑구
287,한양경로당,서울특별시 중랑구 중랑역로 209-3,서울특별시 중랑구 묵동 237-50,노인시설,68,2023-11-15,09:00:00,18:00:00,127.0753948,37.6121576,2024,206656.8347,556954.9547,중랑구
288,망우본동주민센터,서울특별시 중랑구 망우로67길 10,서울특별시 중랑구 망우동 340-17,주민센터,20,2023-11-15,09:00:00,21:00:00,127.1015221,37.6005855,2024,208965.0823,555672.7516,중랑구
291,안산경로당,서울특별시 중랑구 봉우재로65가길 18,서울특별시 중랑구 망우동 461-32,노인시설,26,2023-11-15,09:00:00,18:00:00,127.0980949,37.5957888,2024,208662.9936,555140.0493,중랑구
292,망우본동경로당,서울특별시 중랑구 망우로73길 24-8,서울특별시 중랑구 망우동 342-50,노인시설,70,2023-11-15,09:00:00,18:00:00,127.103639,37.6016285,2024,209151.891,555788.7173,중랑구
293,망우3동주민센터,서울특별시 중랑구 겸재로61길 40,서울특별시 중랑구 망우동 529-2,주민센터,20,2023-11-15,09:00:00,21:00:00,127.0949104,37.5918913,2024,208382.1999,554707.1813,중랑구
294,햇님경로당,서울특별시 중랑구 봉우재로58길 16-5,서울특별시 중랑구 망우동 474-11,노인시설,26,2023-11-15,09:00:00,18:00:00,127.0950199,37.5935785,2024,208391.6812,554894.4514,중랑구
295,샛별경로당,서울특별시 중랑구 용마공원로5가길 36,서울특별시 중랑구 망우동 421-36,노인시설,33,2023-11-15,09:00:00,18:00:00,127.1021975,37.5930306,2024,209025.6371,554834.3062,중랑구
296,신내1동주민센터,서울특별시 중랑구 용마산로129나길 35,서울특별시 중랑구 신내동 448-1,주민센터,10,2023-11-15,09:00:00,21:00:00,127.0994809,37.6058916,2024,208784.2067,556261.4775,중랑구
297,새우개경로당,서울특별시 중랑구 용마산로139나길 39-6,서울특별시 중랑구 신내동 278-12,노인시설,58,2023-11-15,09:00:00,18:00:00,127.1021913,37.6176458,2024,209022.1161,557566.3237,중랑구
298,신내구립경로당,서울특별시 중랑구 망우로65길 20,서울특별시 중랑구 신내동 492-16,노인시설,64,2023-11-15,09:00:00,18:00:00,127.0999623,37.6012589,2024,208827.2619,555747.3438,중랑구
299,피울경로당,서울특별시 중랑구 용마산로129나길 25,서울특별시 중랑구 신내동 417-2,노인시설,40,2023-11-15,09:00:00,18:00:00,127.0996758,37.6061887,2024,208801.3814,556294.4706,중랑구
300,신내2동주민센터,서울특별시 중랑구 봉화산로 190,서울특별시 중랑구 신내동 665,주민센터,9,2023-11-15,09:00:00,21:00:00,127.0941621,37.6062613,2024,208314.513,556302.0259,중랑구
301,성북동주민센터,서울특별시 성북구 성북로 37,서울특별시 성북구 성북동 188-17,주민센터,20,2022-11-15,09:00:00,18:00:00,127.003228,37.591027,2024,200285.0905,554607.0234,성북구
135,옥수동주민센터,서울특별시 성동구 독서당로 202,서울특별시 성동구 옥수동 263-5,주민센터,20,2023-11-15,09:00:00,18:00:00,127.013435,37.543675,2024,201187.3036,549351.5851,성동구
136,성수1가1동주민센터,"서울특별시 성동구  뚝섬로3길  18 , 성수1가제1동주민센터 (성수동1가)",서울특별시 성동구 성수동1가 27-23,주민센터,50,2023-11-15,09:00:00,18:00:00,127.0496589,37.5418642,2024,204388.6577,549151.6824,성동구
137,성수아트홀(책마루),서울특별시 성동구 뚝섬로1길 43,서울특별시 성동구 성수동1가 656-323,기타,40,2023-11-15,09:00:00,21:00:00,127.0470709,37.5453714,2024,204159.7456,549540.8214,성동구
138,성수1가2동주민센터,서울특별시 성동구 성수동1가 왕십리로5길  3   (성수동1가),서울특별시 성동구 성수동1가 685-580,주민센터,47,2023-11-15,09:00:00,18:00:00,127.0443475,37.5462824,2024,203919.0258,549641.8144,성동구
139,성수2가1동주민센터,서울특별시 성동구 뚝섬로 385-19,서울특별시 성동구 성수동2가 333-134,주민센터,47,2023-11-15,09:00:00,18:00:00,127.053999,37.53951,2024,204772.3687,548890.6063,성동구
157,한마음경로당,서울특별시 광진구 긴고랑로22길 39-4,서울특별시 광진구 중곡동 51-27,노인시설,36,2023-11-15,09:00:00,18:00:00,127.083744,37.559217,2024,207399.2493,551079.7721,광진구
140,성수2가3동주민센터,서울특별시 성동구 성수동2가 광나루로2길  35   (성수동2가),서울특별시 성동구 성수동2가 299-240,주민센터,50,2023-11-15,09:00:00,18:00:00,127.055225,37.548188,2024,204880.1555,549853.822,성동구
141,송정동주민센터,서울특별시 성동구 동일로43길 13,서울특별시 성동구 송정동 72-31,주민센터,36,2023-11-15,09:00:00,18:00:00,127.0695743,37.5545286,2024,206147.6622,550558.3943,성동구
142,용답동주민센터,서울특별시 성동구  용답중앙23길  20   (용답동),서울특별시 성동구 용답동 5-6,주민센터,72,2023-11-15,09:00:00,18:00:00,127.055545,37.56404,2024,204907.3938,551613.2221,성동구
143,현대아파트 경로당,서울특별시 광진구 동일로24길 5,서울특별시 광진구 화양동 234,노인시설,21,2024-01-04,09:00:00,18:00:00,127.0656413,37.5443732,2024,205800.9249,549431.0169,광진구
144,화양경로당,서울특별시 광진구  능동로17길  39   (화양동),서울특별시 광진구 화양동 122,노인시설,29,2023-11-15,09:00:00,18:00:00,127.0713179,37.5465376,2024,206302.4015,549671.6045,광진구
145,모진경로당,서울특별시 광진구 광나루로24길 53,서울특별시 광진구 화양동 431-5,노인시설,37,2023-11-15,09:00:00,18:00:00,127.078087,37.5450517,2024,206900.7276,549507.1629,광진구
146,화양동주민센터,서울특별시 광진구 능동로17길 39,서울특별시 광진구 화양동 122,주민센터,55,2023-11-15,09:00:00,18:00:00,127.071293,37.546478,2024,206300.2061,549664.988,광진구
147,일성파크아파트 경로당,서울특별시 광진구 군자로12길 46,서울특별시 광진구 군자동 99,노인시설,43,2024-01-16,09:00:00,18:00:00,127.0726955,37.5513455,2024,206423.7282,550205.3169,광진구
148,복조리경로당,서울특별시 광진구 광나루로17길 28,서울특별시 광진구 군자동 369-7,노인시설,18,2023-11-21,09:00:00,18:00:00,127.0724033,37.5488597,2024,206398.1204,549929.403,광진구
149,군자경로당,서울특별시 광진구 동일로52길 27,서울특별시 광진구 군자동 115-1,노인시설,23,2023-11-15,09:00:00,18:00:00,127.072768,37.554418,2024,206429.8707,550546.3327,광진구
150,양마경로당,서울특별시 광진구 동일로42길 2,서울특별시 광진구 군자동 340,노인시설,41,2023-11-15,09:00:00,18:00:00,127.070286,37.552876,2024,206210.686,550375.0222,광진구
151,양마제2경로당,서울특별시 광진구 군자로13길 35,서울특별시 광진구 군자동 342-10,노인시설,8,2023-11-15,09:00:00,18:00:00,127.0705805,37.551789,2024,206236.7995,550254.3977,광진구
152,군자동주민센터,서울특별시 광진구 면목로 13,서울특별시 광진구 군자동 48-15,주민센터,50,2023-11-15,09:00:00,18:00:00,127.0754528,37.5555352,2024,206667.0034,550670.5156,광진구
153,광진노인종합복지관,서울특별시 광진구 군자로 88,서울특별시 광진구 군자동 364-15,복지회관,878,2023-11-15,09:00:00,18:00:00,127.071497,37.551075,2024,206317.8457,550175.2134,광진구
154,중곡1동경로당,서울특별시 광진구 긴고랑로5길 10,서울특별시 광진구 중곡동 232-44,노인시설,22,2023-11-15,09:00:00,18:00:00,127.0791404,37.5645561,2024,206991.9965,551671.9969,광진구
155,중곡1동제2경로당,서울특별시 광진구  긴고랑로8길  51   (중곡동),서울특별시 광진구 중곡동 256-47,노인시설,63,2023-11-15,09:00:00,18:00:00,127.0779688,37.5611728,2024,206888.798,551296.4039,광진구
156,중곡1동주민센터,서울특별시 광진구  긴고랑로12길  49   (중곡동),서울특별시 광진구 중곡동 259-10,주민센터,60,2023-11-15,09:00:00,18:00:00,127.080038,37.560566,2024,207071.6759,551229.2099,광진구
158,장수경로당,서울특별시 광진구 긴고랑로31길 44,서울특별시 광진구 중곡동 150-110,노인시설,65,2023-11-15,09:00:00,18:00:00,127.086883,37.56171,2024,207676.3417,551356.7175,광진구
159,중곡2동주민센터,서울특별시 광진구 능동로 346,서울특별시 광진구 중곡동 47-33,주민센터,42,2023-11-15,09:00:00,18:00:00,127.0815098,37.5602392,2024,207201.7468,551193.0507,광진구
160,중곡종합사회복지관,서울특별시 광진구 용마산로3길 62,서울특별시 광진구 중곡동 134-18,복지회관,93,2023-11-15,09:00:00,18:00:00,127.084817,37.556657,2024,207494.3112,550795.7274,광진구
161,용마경로당,서울특별시 광진구 용마산로31길 38-8,서울특별시 광진구 중곡동 197-6,노인시설,36,2023-11-15,09:00:00,18:00:00,127.084041,37.569184,2024,207424.5016,552186.0157,광진구
162,중곡3동경로당,서울특별시 광진구 동일로80길 20,서울특별시 광진구 중곡동 177-44,노인시설,45,2023-11-15,09:00:00,18:00:00,127.080895,37.570052,2024,207146.4891,552282.1097,광진구
163,중곡3동주민센터,서울특별시 광진구  동일로76가길  28   (중곡동),서울특별시 광진구 중곡동 684,주민센터,60,2023-11-15,09:00:00,18:00:00,127.080129,37.568785,2024,207078.9384,552141.4295,광진구
164,중곡4동경로당,서울특별시 광진구 긴고랑로39길 57,서울특별시 광진구 중곡동 71-2,노인시설,19,2023-11-15,09:00:00,18:00:00,127.093102,37.559388,2024,208226.0621,551099.5289,광진구
165,용곡경로당,서울특별시 광진구 용마산로28길 31,서울특별시 광진구 중곡동 176-90,노인시설,41,2023-11-15,09:00:00,18:00:00,127.087908,37.567656,2024,207766.2859,552016.738,광진구
166,대원경로당,서울특별시 광진구 긴고랑로36길 57-27,서울특별시 광진구 중곡동 85-28,노인시설,68,2023-11-15,09:00:00,18:00:00,127.091653,37.557602,2024,208098.2284,550901.1782,광진구
167,중곡4동주민센터,서울특별시 광진구 긴고랑로 131,서울특별시 광진구 중곡동 62-24,주민센터,60,2023-11-15,09:00:00,18:00:00,127.0894097,37.5590996,2024,207899.8579,551067.2032,광진구
168,능동경로당,서울특별시 광진구 천호대로112길 70,서울특별시 광진구 능동 152-1,노인시설,47,2023-11-15,09:00:00,18:00:00,127.080129,37.553143,2024,207080.4185,550405.3518,광진구
169,능동주민센터,서울특별시 광진구 천호대로112길 55,서울특별시 광진구 능동 232-4,주민센터,72,2023-11-15,09:00:00,18:00:00,127.0805323,37.553742,2024,207115.9982,550471.8641,광진구
170,광장제1경로당,서울특별시 광진구 아차산로73길 15,서울특별시 광진구 광장동 242-1,노인시설,22,2023-11-15,09:00:00,18:00:00,127.104005,37.545883,2024,209191.0593,549601.6451,광진구
171,광장제2경로당,서울특별시 광진구 아차산로78길 67,서울특별시 광진구 광장동 104,노인시설,35,2023-11-15,09:00:00,18:00:00,127.110602,37.551709,2024,209773.2844,550248.9266,광진구
172,광장동주민센터,서울특별시 광진구 광장로 52,서울특별시 광진구 광장동 248-24,주민센터,60,2023-11-15,09:00:00,18:00:00,127.1030046,37.5469009,2024,209102.5289,549714.5224,광진구
173,광진구노인회관,서울특별시 광진구 광장로 62,서울특별시 광진구 광장동 259-3,복지회관,42,2023-11-15,09:00:00,18:00:00,127.104024,37.547154,2024,209192.5823,549742.7126,광진구
174,광장종합사회복지관,서울특별시 광진구 아차산로66길 8,서울특별시 광진구 광장동 472-1,복지회관,121,2023-11-15,09:00:00,18:00:00,127.097127,37.541028,2024,208583.7978,549062.1487,광진구
175,중앙경로당,서울특별시 광진구 뚝섬로57가길 48-3 ,서울특별시 광진구 자양동 633-12,노인시설,57,2023-11-15,09:00:00,18:00:00,127.0811509,37.5324023,2024,207172.7031,548103.4631,광진구
176,자마장경로당,서울특별시 광진구 자양로13길 37,서울특별시 광진구 자양동 630-1,노인시설,46,2023-11-15,09:00:00,18:00:00,127.0824159,37.5345191,2024,207284.3071,548338.4991,광진구
177,자양1동주민센터,서울특별시 광진구  자양로13길  37   (자양동),서울특별시 광진구 자양동 630-1,주민센터,15,2023-11-15,09:00:00,18:00:00,127.082384,37.534445,2024,207281.4948,548330.2725,광진구
178,자양1동경로당,서울특별시 광진구 아차산로40길 46,서울특별시 광진구 자양동 804-10,노인시설,11,2023-11-15,09:00:00,18:00:00,127.0776786,37.5357999,2024,206865.4846,548480.2958,광진구
179,현대강변아파트 경로당,서울특별시 광진구 자양로3가길 43,서울특별시 광진구 자양동 673,노인시설,33,2024-01-15,09:00:00,18:00:00,127.0859474,37.5284285,2024,207597.0556,547662.7971,광진구
180,자양경남아파트 경로당,서울특별시 광진구 뚝섬로52길 71,서울특별시 광진구 자양동 641,노인시설,43,2024-01-15,09:00:00,18:00:00,127.078962,37.5289369,2024,206979.5552,547718.6819,광진구
181,자양2현대2차아파트 경로당,서울특별시 광진구 뚝섬로56길 72,서울특별시 광진구 자양동 645-5,노인시설,23,2024-01-15,09:00:00,18:00:00,127.0824069,37.5280541,2024,207284.1403,547620.9632,광진구
182,로얄동아아파트경로당,서울특별시 광진구 뚝섬로52마길 56,서울특별시 광진구 자양동 644,노인시설,29,2024-01-15,09:00:00,18:00:00,127.0813984,37.5282243,2024,207194.9803,547639.7757,광진구
183,경남아너스빌 경로당,서울특별시 광진구 자양로3길 49,서울특별시 광진구 자양동 666-28,노인시설,25,2024-01-15,09:00:00,18:00:00,127.0839518,37.5295176,2024,207420.5527,547783.5144,광진구
184,구립자양노인복지관,서울특별시 광진구 뚝섬로56길 20,서울특별시 광진구 자양동 651-36,복지회관,20,2023-11-15,09:00:00,18:00:00,127.0824704,37.5305485,2024,207289.5105,547897.8157,광진구
185,자양 구립제1경로당,서울특별시 광진구 뚝섬로56길 28,서울특별시 광진구 자양동 651-50,노인시설,22,2023-11-15,09:00:00,18:00:00,127.082446,37.530283,2024,207287.3796,547868.3466,광진구
186,유수지경로당,서울특별시 광진구 뚝섬로48길 46,서울특별시 광진구 자양동 593-4,노인시설,37,2023-11-15,09:00:00,18:00:00,127.0768098,37.5299769,2024,206789.2251,547833.9515,광진구
187,자양 구립제2경로당,서울특별시 광진구 뚝섬로62길 17,서울특별시 광진구 자양동 684-20,노인시설,39,2023-11-15,09:00:00,18:00:00,127.088155,37.532535,2024,207791.7624,548118.7484,광진구
188,자양2동주민센터,서울특별시 광진구  자양로3가길  26   (자양동),서울특별시 광진구 자양동 669-2,주민센터,12,2023-11-15,09:00:00,21:00:00,127.084456,37.528785,2024,207465.1923,547702.2447,광진구
189,마실경로당,서울특별시 광진구 자양번영로7길 16-9 ,서울특별시 광진구 자양동 227-291,노인시설,25,2023-12-29,09:00:00,18:00:00,127.0754691,37.5362583,2024,206670.161,548531.0136,광진구
190,자양종합사회복지관,서울특별시 광진구 자양번영로 35,서울특별시 광진구 자양동 581-2,복지회관,15,2023-11-15,09:00:00,18:00:00,127.0752596,37.5328871,2024,206651.9443,548156.837,광진구
191,자양제3동경로당,서울특별시 광진구 자양번영로3길 16,서울특별시 광진구 자양동 582-19,노인시설,21,2023-11-15,09:00:00,18:00:00,127.074258,37.531859,2024,206563.5063,548042.6602,광진구
192,자양3동주민센터,서울특별시 광진구  뚝섬로  568   (자양동),서울특별시 광진구 자양동 519-10,주민센터,58,2023-11-15,09:00:00,18:00:00,127.0736338,37.536588,2024,206507.9236,548567.4777,광진구
193,한화꿈에그린아파트 경로당,서울특별시 광진구 뚝섬로24길 74,서울특별시 광진구 자양동 853,노인시설,20,2024-01-03,09:00:00,18:00:00,127.0619461,37.5333845,2024,205475.1721,548211.1839,광진구
194,한강우성아파트 경로당,서울특별시 광진구 능동로1길 15,서울특별시 광진구 자양동 87-1,노인시설,27,2023-12-27,09:00:00,18:00:00,127.0660018,37.5327268,2024,205833.6907,548138.4311,광진구
195,자양4동제1경로당,서울특별시 광진구 동일로16길 17-9 ,서울특별시 광진구 자양동 832-20,노인시설,17,2023-11-29,09:00:00,18:00:00,127.0639685,37.5394866,2024,205653.4634,548888.5618,광진구
196,자양4동제4경로당,서울특별시 광진구 뚝섬로30가길 18,서울특별시 광진구 자양동 51-47,노인시설,62,2023-11-15,09:00:00,18:00:00,127.065268,37.535113,2024,205768.6486,548403.2247,광진구
197,노유산경로당,서울특별시 광진구 동일로10가길 15-2 ,서울특별시 광진구 자양동 835-1,노인시설,21,2023-11-15,09:00:00,18:00:00,127.063809,37.538697,2024,205639.4264,548800.9163,광진구
198,자양4동주민센터,서울특별시 광진구 뚝섬로26길 58,서울특별시 광진구 자양동 63-1,주민센터,17,2023-11-15,09:00:00,18:00:00,127.066231,37.534057,2024,205853.845,548286.0812,광진구
199,자양4동제2경로당,서울특별시 광진구 동일로2길 17,서울특별시 광진구 자양동 203-16,노인시설,44,2023-11-15,09:00:00,18:00:00,127.061286,37.535036,2024,205416.709,548394.4418,광진구
200,구의1동경로당,서울특별시 광진구 광나루로40길 6,서울특별시 광진구 구의동 230-4,노인시설,40,2023-11-15,09:00:00,18:00:00,127.0893848,37.5445034,2024,207899.1982,549447.1974,광진구
201,구의1동제2경로당,서울특별시 광진구 광나루로30가길 27,서울특별시 광진구 구의동 634-15,노인시설,57,2023-11-15,09:00:00,18:00:00,127.0835362,37.5439311,2024,207382.3965,549383.2037,광진구
202,구의1동주민센터,서울특별시 광진구 광나루로36길 56,서울특별시 광진구 구의동 237-6,주민센터,49,2023-11-15,09:00:00,18:00:00,127.0856804,37.5424765,2024,207572.0344,549221.9313,광진구
203,명성경로당,서울특별시 광진구 자양로26길 20-5 ,서울특별시 광진구 구의동 251-155,노인시설,52,2023-11-15,09:00:00,18:00:00,127.0851472,37.5414159,2024,207525.0192,549104.1747,광진구
204,래미안파크스위트경로당,서울특별시 광진구 광나루로 545,서울특별시 광진구 구의동 108-28,노인시설,35,2023-11-15,09:00:00,18:00:00,127.090048,37.5458912,2024,207957.6596,549601.2823,광진구
205,구의2동주민센터,서울특별시 광진구 천호대로136길 55,서울특별시 광진구 구의동 63-7,주민센터,50,2023-11-15,09:00:00,18:00:00,127.089915,37.5472386,2024,207945.7632,549750.8163,광진구
206,구의2동경로당,서울특별시 광진구 자양로38길 17-5 ,서울특별시 광진구 구의동 64-31,노인시설,17,2023-11-15,09:00:00,18:00:00,127.089051,37.54722,2024,207869.4137,549748.6792,광진구
207,소능경로당,서울특별시 광진구 자양로37길 85,서울특별시 광진구 구의동 617-33,노인시설,63,2023-11-15,09:00:00,18:00:00,127.085923,37.547628,2024,207592.9518,549793.7051,광진구
208,아차산경로당,서울특별시 광진구 자양로47길 9-4 ,서울특별시 광진구 구의동 50-20,노인시설,31,2023-11-15,09:00:00,18:00:00,127.091617,37.552141,2024,208095.6383,550295.0691,광진구
209,구의3동주민센터,서울특별시 광진구 강변역로 17,서울특별시 광진구 구의동 587-29,주민센터,84,2023-11-15,09:00:00,18:00:00,127.091984,37.5379926,2024,208129.6041,548724.7992,광진구
210,구의새마을경로당,서울특별시 광진구 구의강변로3길 39,서울특별시 광진구 구의동 590-2,노인시설,26,2023-11-15,09:00:00,18:00:00,127.0901399,37.5362965,2024,207966.8018,548536.395,광진구
211,산의마을경로당,서울특별시 광진구 아차산로63길 21,서울특별시 광진구 구의동 210-75,노인시설,47,2023-11-15,09:00:00,18:00:00,127.0922674,37.5403134,2024,208154.3985,548982.4043,광진구
215,동대문구청사,서울특별시 동대문구 천호대로 145,서울특별시 동대문구 용두동 39-9,기타,30,2023-12-21,00:00:00,23:59:59,127.0398627,37.5747108,2024,203521.3621,552796.8534,동대문구
216,명성 경로당,서울특별시 동대문구  무학로28길  22-2  (용두동),서울특별시 동대문구 용두동 118-57,노인시설,30,2023-11-15,09:00:00,18:00:00,127.0326555,37.5771098,2024,202884.6052,553062.869,동대문구
217,동대문종합사회복지관,서울특별시 동대문구 약령시로5길 22,서울특별시 동대문구 제기동 220,복지회관,300,2024-01-23,07:00:00,22:00:00,127.0341806,37.5839645,2024,203019.0472,553823.7102,동대문구
218,제기 경로당,서울특별시 동대문구 경동시장로23길 14,서울특별시 동대문구 제기동 681-2,노인시설,68,2023-11-15,09:00:00,18:00:00,127.03945,37.58609,2024,203484.375,554059.799,동대문구
219,전일청소년독서실,서울특별시 동대문구 전농로37길 17,서울특별시 동대문구 전농동 103-112,기타,6,2023-11-15,09:00:00,23:00:00,127.0517103,37.5845526,2024,204567.3456,553889.6905,동대문구
220,화목 경로당,서울특별시 동대문구  전농로31길  33   (전농동),서울특별시 동대문구 전농동 127-17,노인시설,62,2023-11-15,09:00:00,18:00:00,127.051613,37.583051,2024,204558.843,553723.0252,동대문구
221,배봉산숲속도서관,서울 동대문구 전농로16길 97,서울특별시 동대문구 전농동 산 32-20,기타,64,2023-11-15,09:00:00,18:00:00,127.0625936,37.578514,2024,205529.0667,553220.0596,동대문구
222,배봉 경로당,서울특별시 동대문구 사가정로15길 38-2,서울특별시 동대문구 전농동 55-9,노인시설,24,2023-11-15,09:00:00,18:00:00,127.059331,37.57957,2024,205240.7981,553337.0765,동대문구
223,답십리청소년독서실,서울특별시 동대문구 천호대로65길 17,서울특별시 동대문구 답십리동 1009-2,기타,5,2023-11-15,09:00:00,23:00:00,127.04904,37.5709693,2024,204332.2765,552381.9737,동대문구
224,동대문구답십리도서관,서울특별시 동대문구 서울시립대로4길 75,서울특별시 동대문구 답십리동 474-5,기타,10,2023-11-15,09:00:00,22:00:00,127.0504079,37.5731943,2024,204452.9866,552628.9869,동대문구
225,답십리3동 경로당,서울특별시 동대문구 황물로 30,서울특별시 동대문구 답십리동 557-1,노인시설,71,2023-11-15,09:00:00,18:00:00,127.045315,37.574191,2024,204003.0312,552739.3799,동대문구
226,답십리2청소년독서실,서울특별시 동대문구 답십리로56길 15,서울특별시 동대문구 답십리동 990-3,기타,5,2023-11-15,09:00:00,23:00:00,127.0594947,37.5721054,2024,205255.7826,552508.601,동대문구
227,동대문구체육관,서울특별시 동대문구 답십리로 210-3 ,서울특별시 동대문구 답십리동 2-294,기타,10,2023-11-15,06:00:00,22:00:00,127.0639799,37.5722968,2024,205651.9923,552530.1045,동대문구
228,중산 경로당,서울특별시 동대문구  답십리로48길  54   (답십리동),서울특별시 동대문구 답십리동 36-31,노인시설,80,2023-11-15,09:00:00,18:00:00,127.057608,37.570461,2024,205089.2227,552325.9878,동대문구
229,동대문구 구민체육센터,서울특별시 동대문구 장안벚꽃로 67,서울특별시 동대문구 장안동 356,기타,30,2023-11-15,06:00:00,22:00:00,127.0734928,37.5664574,2024,206492.8701,551882.6138,동대문구
230,장안종합사회복지관,서울특별시 동대문구 한천로18길 48,서울특별시 동대문구 장안동 395-2,복지회관,30,2024-01-22,08:00:00,20:00:00,127.0661644,37.5680331,2024,205845.3045,552057.017,동대문구
231,미나리 경로당,서울특별시 동대문구 천호대로87길 43,서울특별시 동대문구 장안동 449,노인시설,72,2023-11-15,09:00:00,18:00:00,127.06794,37.563674,2024,206002.52,551573.3199,동대문구
232,동대문청소년독서실,서울특별시 동대문구 장한로 191,서울특별시 동대문구 장안동 300,기타,5,2023-11-15,09:00:00,23:00:00,127.0713858,37.5774365,2024,206305.7971,553101.0232,동대문구
233,늘봄 경로당,서울특별시 동대문구 장한로26나길 6,서울특별시 동대문구 장안동 343,노인시설,66,2023-11-15,09:00:00,18:00:00,127.072576,37.571309,2024,206411.4576,552421.022,동대문구
234,동대문구정보화도서관,서울특별시 동대문구 회기로10길 60,서울특별시 동대문구 청량리동 206-19,기타,250,2023-11-15,09:00:00,22:00:00,127.0470868,37.5896924,2024,204158.686,554459.9354,동대문구
236,청량 경로당,서울특별시 동대문구 왕산로43다길 5,서울특별시 동대문구 청량리동 57-6,노인시설,88,2023-11-15,09:00:00,18:00:00,127.047187,37.586357,2024,204167.7215,554089.7481,동대문구
237,회기동 경로당,서울특별시 동대문구 이문로3길 54,서울특별시 동대문구 회기동 64-17,노인시설,45,2023-11-15,09:00:00,18:00:00,127.052038,37.590711,2024,204595.9112,554573.2192,동대문구
238,아름 경로당,서울특별시 동대문구 휘경로 78,서울특별시 동대문구 휘경동 119-13,노인시설,74,2023-11-15,09:00:00,18:00:00,127.068243,37.593623,2024,206026.8757,554897.335,동대문구
239,휘경어린이도서관,서울특별시 동대문구 망우로18가길 38,서울특별시 동대문구 휘경동 282-4,기타,20,2023-11-15,09:00:00,18:00:00,127.0606123,37.5886807,2024,205353.3249,554348.3329,동대문구
1,청운효자동주민센터,서울특별시 종로구 자하문로 92,서울특별시 종로구 궁정동 12-1,주민센터,50,2023-11-15,09:00:00,18:00:00,126.9706544,37.5840974,2024,197408.0153,553838.3162,종로구
2,세종마을경로당,서울특별시 종로구 자하문로11길 33,서울특별시 종로구 통인동 54,노인시설,50,2023-11-15,10:00:00,18:00:00,126.9699168,37.5803733,2024,197342.7335,553425.0042,종로구
3,사직동주민센터,서울특별시 종로구 경희궁1길 13,서울특별시 종로구 신문로2가 1-122,주민센터,100,2023-11-15,09:00:00,18:00:00,126.970633,37.5713707,2024,197405.6836,552425.7994,종로구
4,사직경로당,서울특별시 종로구 사직로9길 15-25 ,서울특별시 종로구 사직동 262-197,노인시설,50,2023-11-15,10:00:00,18:00:00,126.9655851,37.5764535,2024,196959.9526,552990.0827,종로구
5,삼청동주민센터,서울특별시 종로구 삼청로 107,서울특별시 종로구 삼청동 105-1,주민센터,50,2023-11-15,09:00:00,18:00:00,126.9817722,37.5850092,2024,198390.0277,553939.267,종로구
6,복정경로당,서울특별시 종로구 삼청로4길 22,서울특별시 종로구 삼청동 35-113,노인시설,50,2023-11-15,10:00:00,18:00:00,126.9821048,37.5823884,2024,198419.3492,553648.3824,종로구
7,부암동주민센터,서울특별시 종로구 창의문로 145,서울특별시 종로구 부암동 265-21,주민센터,100,2023-11-15,09:00:00,18:00:00,126.964083,37.5924269,2024,196827.9421,554762.9982,종로구
8,신영경로당,서울특별시 종로구 세검정로6길 76-19 ,서울특별시 종로구 신영동 87-1,노인시설,30,2023-11-15,10:00:00,18:00:00,126.9636565,37.6012825,2024,196790.6555,555745.8857,종로구
9,평창동주민센터,서울특별시 종로구 평창문화로 65,서울특별시 종로구 평창동 186-9,주민센터,50,2023-11-15,09:00:00,18:00:00,126.9683826,37.6063888,2024,197208.1888,556312.4778,종로구
